OBJECTID,admin2Name_en,admin2Name_ar,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ar,admin2AltName2_ar,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
272,Leflaye,NA,DZ008029,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
273,Melbou,NA,DZ008030,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
274,Oued Ghir,NA,DZ008031,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
275,Ouzellaguen,NA,DZ008032,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
276,Seddouk,NA,DZ008033,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
277,Semaoune,NA,DZ008034,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
278,Sidi Aich,NA,DZ008035,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
279,Sidi Ayad,NA,DZ008036,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
280,Sidi Said,NA,DZ008037,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
281,Souk El Thenine,NA,DZ008038,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
282,Souk Oufella,NA,DZ008039,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
283,Tala Hamza,NA,DZ008040,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
284,Tamokra,NA,DZ008041,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
285,Tamridjet,NA,DZ008042,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
286,Taourirt Ighil,NA,DZ008043,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
287,Taskriout,NA,DZ008044,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
288,Tazmalt,NA,DZ008045,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
289,Tibane,NA,DZ008046,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
290,Tichi,NA,DZ008047,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
291,Tifra,NA,DZ008048,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
292,Timzrit,NA,DZ008049,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
293,Tinebdar,NA,DZ008050,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
294,Tizi N'Berber,NA,DZ008051,Tizi NBerber,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
295,Toudja,NA,DZ008052,NA,NA,NA,NA,NA,Bejaia,بجاية,DZ008,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
296,Ain Naga,NA,DZ009001,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
297,Ain Zaatout,NA,DZ009002,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
298,Besbes,NA,DZ009003,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
299,Biskra,NA,DZ009004,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
300,Bordj Ben Azzouz,NA,DZ009005,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
301,Bouchagroun,NA,DZ009006,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
302,Branis,NA,DZ009007,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
303,Chetma,NA,DZ009008,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
304,Djemorah,NA,DZ009009,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
305,Doucen,NA,DZ009010,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
306,Ech Chaiba,NA,DZ009011,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
307,El Feidh,NA,DZ009012,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
308,El Ghrous,NA,DZ009013,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
309,El Hadjeb,NA,DZ009014,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
310,El Haouch,NA,DZ009015,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
311,El Kantara,NA,DZ009016,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
312,El Outaya,NA,DZ009017,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
313,Foughala,NA,DZ009018,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
314,Khangat Sidi Nadji,NA,DZ009019,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
315,Lichana,NA,DZ009020,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
316,Lioua,NA,DZ009021,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
317,M'Chouneche,NA,DZ009022,MChouneche,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
318,M'Ziraa,NA,DZ009023,MZiraa,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
319,Mekhadma,NA,DZ009024,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
320,Mlili,NA,DZ009025,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
321,Oughlal,NA,DZ009026,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
322,Ouled Djellal,NA,DZ009027,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
323,Oumache,NA,DZ009028,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
324,Ras El Miaad,NA,DZ009029,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
325,Sidi Khaled,NA,DZ009030,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
326,Sidi Okba,NA,DZ009031,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
327,Tolga,NA,DZ009032,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
328,Zeribet El Oued,NA,DZ009033,NA,NA,NA,NA,NA,Biskra,بسكرة,DZ009,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
329,Ain Romana,NA,DZ010001,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
330,Ben Khelil,NA,DZ010002,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
331,Beni Mered,NA,DZ010003,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
332,Beni Tamou,NA,DZ010004,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
333,Blida,NA,DZ010005,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
334,Bouarfa,NA,DZ010006,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
335,Boufarik,NA,DZ010007,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
336,Bougara,NA,DZ010008,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
337,Bouinan,NA,DZ010009,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
338,Chebli,NA,DZ010010,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
339,Chiffa,NA,DZ010011,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
340,Chrea,NA,DZ010012,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
341,Djebabra,NA,DZ010013,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
342,El Affroun,NA,DZ010014,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
343,Guerrouaou,NA,DZ010015,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
344,Hammam Melouane,NA,DZ010016,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
345,Larbaa,NA,DZ010017,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
346,Meftah,NA,DZ010018,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
347,Mouzaia,NA,DZ010019,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
348,Oued Djer,NA,DZ010020,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
349,Oued El Alleug,NA,DZ010021,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
350,Ouled Slama,NA,DZ010022,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
351,Ouled Yaich,NA,DZ010023,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
352,Souhane,NA,DZ010024,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
353,Soumaa,NA,DZ010025,NA,NA,NA,NA,NA,Blida,البليدة,DZ010,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
354,Ain Taghrout,NA,DZ011001,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
355,Ain Tassera,NA,DZ011002,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
356,Belimour,NA,DZ011003,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
357,Bendaoud,NA,DZ011004,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
358,Bir Kasdali,NA,DZ011005,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
359,Bordj Bou Arreridj,NA,DZ011006,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
