OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
272,Maina I,TL090206,NA,NA,NA,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
273,Maina II,TL090207,NA,NA,NA,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
274,Male-Ubu,TL040612,NA,NA,NA,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
275,Malelat,TL120402,NA,NA,NA,Passabe,TL1204,Oecussi,TL12,Timor-Leste,TL,1165708800000,1599782400000,NA
276,Malilait,TL040610,NA,NA,NA,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
277,Maluro,TL030313,NA,NA,NA,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
278,Maluro,TL130409,NA,NA,NA,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
279,Manapa,TL040208,NA,NA,NA,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
280,Manehat,TL110505,NA,NA,NA,Barique/Natarbora,TL1105,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
281,Manelima,TL110603,NA,NA,NA,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
282,Manelobas,TL010302,NA,NA,NA,Maubisse,TL0103,Ainaro,TL01,Timor-Leste,TL,1165708800000,1599782400000,NA
283,Manetu,TL010303,NA,NA,NA,Maubisse,TL0103,Ainaro,TL01,Timor-Leste,TL,1165708800000,1599782400000,NA
284,Manlala,TL110404,NA,NA,NA,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
285,Manucasa,TL020207,NA,NA,NA,Liquidoe,TL0202,Aileu,TL02,Timor-Leste,TL,1165708800000,1599782400000,NA
286,Manufahi,TL110405,NA,NA,NA,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
287,Manumera,TL100406,NA,NA,NA,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
288,Manusae,TL070507,NA,NA,NA,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
289,Manutasi,TL010104,NA,NA,NA,Ainaro,TL0101,Ainaro,TL01,Timor-Leste,TL,1165708800000,1599782400000,NA
290,Mape,TL050705,NA,NA,NA,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
291,Maquili,TL060402,NA,NA,NA,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
292,Matahoi,TL130303,NA,NA,NA,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
293,Matai,TL050403,NA,NA,NA,Maukatar,TL0504,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
294,Matata,TL070102,NA,NA,NA,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
