OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
101,Limbe West Ward,MW31550,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
102,Liwonde National Park,MW30213,NA,NA,NA,Machinga,MW302,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
103,Liwonde Town,MW30222,NA,Liwonde Township,NA,Machinga,MW302,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
104,Luchenza Town,MW30721,NA,Luchenza Township,NA,Thyolo,MW307,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
105,Lupaso Ward,MW10732,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
106,Machinga Boma,MW30220,NA,NA,NA,Machinga,MW302,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
107,Majete Game Reserve - Chikwawa,MW31009,NA,NA,NA,Chikwawa,MW310,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
108,Majete Game Reserve - Neno,MW31305,NA,NA,NA,Neno,MW313,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
109,Mangochi Town,MW30120,NA,Mangochi Township,NA,Mangochi,MW301,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
110,Mapanga Ward,MW31533,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
111,Masasa Ward,MW10742,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
112,Masongola Ward,MW31433,NA,Masondola Ward,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
113,Mbedza Ward,MW31431,NA,NA,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
114,Mchengautuwa Ward,MW10736,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
115,Mchinji Boma,MW20720,NA,NA,NA,Mchinji,MW207,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
116,Michiru Ward,MW31531,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
