OBJECTID,admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
51,Ganze,KE003015,NA,NA,NA,Kilifi,KE003,Kenya,KE,1509667200000,1572480000000,NA
52,Garsen,KE004018,NA,NA,NA,Tana River,KE004,Kenya,KE,1509667200000,1572480000000,NA
53,Gatanga,KE021110,NA,NA,NA,Murang'a,KE021,Kenya,KE,1509667200000,1572480000000,NA
54,Gatundu North,KE022112,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
55,Gatundu South,KE022111,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
56,Gem,KE041235,NA,NA,NA,Siaya,KE041,Kenya,KE,1509667200000,1572480000000,NA
57,Gichugu,KE020101,NA,NA,NA,Kirinyaga,KE020,Kenya,KE,1509667200000,1572480000000,NA
58,Gilgil,KE032169,NA,NA,NA,Nakuru,KE032,Kenya,KE,1509667200000,1572480000000,NA
59,Githunguri,KE022116,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
60,Hamisi,KE038213,NA,NA,NA,Vihiga,KE038,Kenya,KE,1509667200000,1572480000000,NA
61,Homa Bay,KE043249,NA,NA,NA,Homa Bay,KE043,Kenya,KE,1509667200000,1572480000000,NA
62,Igembe Central,KE012052,NA,NA,NA,Meru,KE012,Kenya,KE,1509667200000,1572480000000,NA
63,Igembe North,KE012053,NA,NA,NA,Meru,KE012,Kenya,KE,1509667200000,1572480000000,NA
64,Igembe South,KE012051,NA,NA,NA,Meru,KE012,Kenya,KE,1509667200000,1572480000000,NA
65,Ijara,KE007032,NA,NA,NA,Garissa,KE007,Kenya,KE,1509667200000,1572480000000,NA
66,Ikolomani,KE037210,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
67,Isiolo North,KE011049,NA,NA,NA,Isiolo,KE011,Kenya,KE,1509667200000,1572480000000,NA
68,Isiolo South,KE011050,NA,NA,NA,Isiolo,KE011,Kenya,KE,1509667200000,1572480000000,NA
69,Jomvu,KE001002,NA,NA,NA,Mombasa,KE001,Kenya,KE,1509667200000,1572480000000,NA
70,Juja,KE022113,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
71,Kabete,KE022119,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
72,Kabondo Kasipul,KE043246,NA,NA,NA,Homa Bay,KE043,Kenya,KE,1509667200000,1572480000000,NA
73,Kabuchai,KE039218,NA,NA,NA,Bungoma,KE039,Kenya,KE,1509667200000,1572480000000,NA
74,Kacheliba,KE024131,NA,NA,NA,West Pokot,KE024,Kenya,KE,1509667200000,1572480000000,NA
75,Kaiti,KE017085,NA,NA,NA,Makueni,KE017,Kenya,KE,1509667200000,1572480000000,NA
76,Kajiado Central,KE034184,NA,NA,NA,Kajiado,KE034,Kenya,KE,1509667200000,1572480000000,NA
77,Kajiado East,KE034186,NA,NA,NA,Kajiado,KE034,Kenya,KE,1509667200000,1572480000000,NA
78,Kajiado North,KE034183,NA,NA,NA,Kajiado,KE034,Kenya,KE,1509667200000,1572480000000,NA
79,Kajiado South,KE034187,NA,NA,NA,Kajiado,KE034,Kenya,KE,1509667200000,1572480000000,NA
80,Kajiado West,KE034185,NA,NA,NA,Kajiado,KE034,Kenya,KE,1509667200000,1572480000000,NA
81,Kaloleni,KE003013,NA,NA,NA,Kilifi,KE003,Kenya,KE,1509667200000,1572480000000,NA
82,Kamukunji,KE047288,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
83,Kandara,KE021109,NA,NA,NA,Murang'a,KE021,Kenya,KE,1509667200000,1572480000000,NA
84,Kanduyi,KE039220,NA,NA,NA,Bungoma,KE039,Kenya,KE,1509667200000,1572480000000,NA
85,Kangema,KE021104,NA,NA,NA,Murang'a,KE021,Kenya,KE,1509667200000,1572480000000,NA
86,Kangundo,KE016077,NA,NA,NA,Machakos,KE016,Kenya,KE,1509667200000,1572480000000,NA
87,Kapenguria,KE024129,NA,NA,NA,West Pokot,KE024,Kenya,KE,1509667200000,1572480000000,NA
88,Kapseret,KE027145,NA,NA,NA,Uasin Gishu,KE027,Kenya,KE,1509667200000,1572480000000,NA
89,Karachuonyo,KE043247,NA,NA,NA,Homa Bay,KE043,Kenya,KE,1509667200000,1572480000000,NA
90,Kasarani,KE047280,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
91,Kasipul,KE043245,NA,NA,NA,Homa Bay,KE043,Kenya,KE,1509667200000,1572480000000,NA
92,Kathiani,KE016079,NA,NA,NA,Machakos,KE016,Kenya,KE,1509667200000,1572480000000,NA
93,Keiyo North,KE028149,NA,NA,NA,Elgeyo-Marakwet,KE028,Kenya,KE,1509667200000,1572480000000,NA
94,Keiyo South,KE028150,NA,NA,NA,Elgeyo-Marakwet,KE028,Kenya,KE,1509667200000,1572480000000,NA
95,Kesses,KE027146,NA,NA,NA,Uasin Gishu,KE027,Kenya,KE,1509667200000,1572480000000,NA
96,Khwisero,KE037208,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
97,Kiambaa,KE022118,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
98,Kiambu,KE022117,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
99,Kibra,KE047278,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
100,Kibwezi East,KE017088,NA,NA,NA,Makueni,KE017,Kenya,KE,1509667200000,1572480000000,NA
101,Kibwezi West,KE017087,NA,NA,NA,Makueni,KE017,Kenya,KE,1509667200000,1572480000000,NA
102,Kieni,KE019095,NA,NA,NA,Nyeri,KE019,Kenya,KE,1509667200000,1572480000000,NA
103,Kigumo,KE021107,NA,NA,NA,Murang'a,KE021,Kenya,KE,1509667200000,1572480000000,NA
104,Kiharu,KE021106,NA,NA,NA,Murang'a,KE021,Kenya,KE,1509667200000,1572480000000,NA
105,Kikuyu,KE022120,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
106,Kilgoris,KE033177,NA,NA,NA,Narok,KE033,Kenya,KE,1509667200000,1572480000000,NA
107,Kilifi North,KE003011,NA,NA,NA,Kilifi,KE003,Kenya,KE,1509667200000,1572480000000,NA
108,Kilifi South,KE003012,NA,NA,NA,Kilifi,KE003,Kenya,KE,1509667200000,1572480000000,NA
109,Kilimani,KE047275,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
110,Kilome,KE017084,NA,NA,NA,Makueni,KE017,Kenya,KE,1509667200000,1572480000000,NA
111,Kimilili,KE039223,NA,NA,NA,Bungoma,KE039,Kenya,KE,1509667200000,1572480000000,NA
112,Kiminini,KE026139,NA,NA,NA,Trans Nzoia,KE026,Kenya,KE,1509667200000,1572480000000,NA
113,Kinango,KE002010,NA,NA,NA,Kwale,KE002,Kenya,KE,1509667200000,1572480000000,NA
114,Kinangop,KE018089,NA,NA,NA,Nyandarua,KE018,Kenya,KE,1509667200000,1572480000000,NA
115,Kipipiri,KE018090,NA,NA,NA,Nyandarua,KE018,Kenya,KE,1509667200000,1572480000000,NA
116,Kipkelion East,KE035188,NA,NA,NA,Kericho,KE035,Kenya,KE,1509667200000,1572480000000,NA
117,Kipkelion West,KE035189,NA,NA,NA,Kericho,KE035,Kenya,KE,1509667200000,1572480000000,NA
118,Kirinyaga Central,KE020103,NA,NA,NA,Kirinyaga,KE020,Kenya,KE,1509667200000,1572480000000,NA
119,Kisauni,KE001003,NA,NA,NA,Mombasa,KE001,Kenya,KE,1509667200000,1572480000000,NA
120,Kisumu Central,KE042240,NA,NA,NA,Kisumu,KE042,Kenya,KE,1509667200000,1572480000000,NA
121,Kisumu East,KE042238,NA,NA,NA,Kisumu,KE042,Kenya,KE,1509667200000,1572480000000,NA
122,Kisumu West,KE042239,NA,NA,NA,Kisumu,KE042,Kenya,KE,1509667200000,1572480000000,NA
123,Kitui Central,KE015072,NA,NA,NA,Kitui,KE015,Kenya,KE,1509667200000,1572480000000,NA
124,Kitui East,KE015073,NA,NA,NA,Kitui,KE015,Kenya,KE,1509667200000,1572480000000,NA
125,Kitui Rural,KE015071,NA,NA,NA,Kitui,KE015,Kenya,KE,1509667200000,1572480000000,NA
126,Kitui South,KE015074,NA,NA,NA,Kitui,KE015,Kenya,KE,1509667200000,1572480000000,NA
127,Kitui West,KE015070,NA,NA,NA,Kitui,KE015,Kenya,KE,1509667200000,1572480000000,NA
128,Kitutu Chache North,KE045268,NA,NA,NA,Kisii,KE045,Kenya,KE,1509667200000,1572480000000,NA
129,Kitutu Chache South,KE045269,NA,NA,NA,Kisii,KE045,Kenya,KE,1509667200000,1572480000000,NA
130,Kitutu Masaba,KE046270,NA,NA,NA,Nyamira,KE046,Kenya,KE,1509667200000,1572480000000,NA
131,Konoin,KE036198,NA,NA,NA,Bomet,KE036,Kenya,KE,1509667200000,1572480000000,NA
132,Kuresoi North,KE032171,NA,NA,NA,Nakuru,KE032,Kenya,KE,1509667200000,1572480000000,NA
133,Kuresoi South,KE032170,NA,NA,NA,Nakuru,KE032,Kenya,KE,1509667200000,1572480000000,NA
134,Kuria East,KE044260,NA,NA,NA,Migori,KE044,Kenya,KE,1509667200000,1572480000000,NA
135,Kuria West,KE044259,NA,NA,NA,Migori,KE044,Kenya,KE,1509667200000,1572480000000,NA
136,Kwanza,KE026136,NA,NA,NA,Trans Nzoia,KE026,Kenya,KE,1509667200000,1572480000000,NA
137,Lafey,KE009044,NA,NA,NA,Mandera,KE009,Kenya,KE,1509667200000,1572480000000,NA
