OBJECTID,admin3Name_es,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin2Name_es,admin2Pcode,admin1Name_es,admin1Pcode,admin0Name_en,admin0Name_es,admin0Pcode,date,validOn,validTo
722,Salango,EC131952,NA,NA,NA,Puerto Lopez,EC1319,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
723,Salasaca,EC180758,NA,NA,NA,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
724,Salati,EC071153,NA,NA,NA,Portovelo,EC0711,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
725,Salima,EC080355,NA,NA,NA,Muisne,EC0803,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
726,Salinas,EC020155,NA,NA,NA,Guaranda,EC0201,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
727,Salinas,EC100156,NA,NA,NA,Ibarra,EC1001,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
728,Salinas,EC240350,NA,NA,NA,Salinas,EC2403,Santa Elena,EC24,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
729,Salvias,EC071359,NA,NA,NA,Zaruma,EC0713,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
730,Samborondon,EC091650,NA,NA,NA,Samborondon,EC0916,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
731,San Andres,EC060754,NA,NA,NA,Guano,EC0607,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
732,San Andres,EC180855,NA,NA,NA,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
733,San Andres,EC190259,NA,NA,NA,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
734,San Antonio,EC030358,NA,NA,NA,Cañar,EC0303,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
735,San Antonio,EC071254,NA,NA,NA,Santa Rosa,EC0712,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
736,San Antonio,EC100157,NA,NA,NA,Ibarra,EC1001,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
737,San Antonio,EC110957,NA,NA,NA,Paltas,EC1109,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
738,San Antonio,EC130357,NA,NA,NA,Chone,EC1303,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
739,San Antonio,EC170180,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
740,San Antonio (Cab en San Antonio Centro),EC140353,NA,NA,NA,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
741,San Antonio de Bayushig,EC060954,NA,NA,NA,Penipe,EC0609,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
742,San Antonio de Las Aradas (Cab. en las Aradas),EC111552,NA,NA,NA,Quilanga,EC1115,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
743,San Antonio de Qumbe (Cumbe),EC111155,NA,NA,NA,Saraguro,EC1111,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
744,San Bartolome,EC010955,NA,NA,NA,Sigsig,EC0109,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
745,San Bartolome de Pinllog,EC180163,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
746,San Blas,EC100654,NA,NA,NA,San Miguel de Urcuqui,EC1006,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
747,San Carlos,EC091152,NA,NA,NA,Naranjal,EC0911,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
748,San Carlos,EC120553,NA,NA,NA,Quevedo,EC1205,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
749,San Carlos,EC220353,NA,NA,NA,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
750,San Carlos de Las Minas,EC190158,NA,NA,NA,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
751,San Carlos de Limon,EC140852,NA,NA,NA,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
752,San Cristobal (Carlos Ordoñez Lazo),EC010559,San Cristobal (Carlos Ordonez Lazo),NA,NA,Paute,EC0105,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
753,San Fco. de Natabuela,EC100252,NA,NA,NA,Antonio Ante,EC1002,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
754,San Fco. de Sigsipamba,EC100553,NA,NA,NA,Pimampiro,EC1005,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
755,San Felipe de Oña,EC011050,San Felipe de Ona,NA,NA,Oña,EC0110,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
756,San Fernando,EC010750,NA,NA,NA,San Fernando,EC0107,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
757,San Fernando (Pasa San Fernando),EC180164,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
758,San Francisco,EC080356,NA,NA,NA,Muisne,EC0803,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
759,San Francisco de Borja (Virgilio Davila),EC150754,NA,NA,NA,Quijos,EC1507,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
760,San Francisco de Chinimbimi,EC140557,NA,NA,NA,Santiago,EC1405,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
761,San Francisco de Novillo (Cab. en Novillo),EC130551,NA,NA,NA,Flavio Alfaro,EC1305,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
762,San Francisco de Onzole,EC080258,NA,NA,NA,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
763,San Francisco de Sageo,EC030252,NA,NA,NA,Biblian,EC0302,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
764,San Francisco del Vergel,EC190852,NA,NA,NA,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
765,San Gabriel,EC040550,NA,NA,NA,Montufar,EC0405,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
766,San Gerardo,EC010252,NA,NA,NA,Giron,EC0102,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
767,San Gerardo de Pacaicaguan,EC060755,NA,NA,NA,Guano,EC0607,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
768,San Gregorio,EC080357,NA,NA,NA,Muisne,EC0803,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
769,San Isidro,EC040353,NA,NA,NA,Espejo,EC0403,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
770,San Isidro,EC071453,NA,NA,NA,Las Lajas,EC0714,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
771,San Isidro,EC131457,NA,NA,NA,Sucre,EC1314,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
772,San Isidro,EC140156,NA,NA,NA,Morona,EC1401,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
773,San Isidro de Patulu,EC060756,NA,NA,NA,Guano,EC0607,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
774,San Jacinto,EC090551,NA,NA,NA,Colimes,EC0905,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
775,San Jacinto de Buena Fe,EC121050,NA,NA,NA,Buena Fe,EC1210,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
776,San Jacinto de Wakambeis,EC140853,NA,NA,NA,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
777,San Jacinto de Yaguachi,EC092050,NA,NA,NA,San Jacinto de Yaguachi,EC0920,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
778,San Jacinto del Bua,EC230154,NA,NA,NA,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
779,San Javier de Cachavi (Cab. en San Javier),EC080558,NA,NA,NA,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
780,San Joaquin,EC010163,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
781,San Jose,EC070354,NA,NA,NA,Atahualpa,EC0703,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
782,San Jose,EC160351,NA,NA,NA,Santa Clara,EC1603,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
783,San Jose de Ancon,EC240156,NA,NA,NA,Santa Elena,EC2401,Santa Elena,EC24,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
784,San Jose de Ayora,EC170256,NA,NA,NA,Cayambe,EC1702,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
785,San Jose de Cayapas,EC080263,NA,NA,NA,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
786,San Jose de Chaltura,EC100253,NA,NA,NA,Antonio Ante,EC1002,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
787,San Jose de Chamanga,EC080358,NA,NA,NA,Muisne,EC0803,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
788,San Jose de Chimbo,EC020350,NA,NA,NA,Chimbo,EC0203,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
789,San Jose de Dahuano,EC220454,NA,NA,NA,Loreto,EC2204,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
790,San Jose de Guayusa,EC220160,NA,NA,NA,Orellana,EC2201,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
791,San Jose de Minas,EC170181,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
792,San Jose de Morona,EC141251,NA,NA,NA,Tiwintza,EC1412,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
793,San Jose de Payamino,EC220453,NA,NA,NA,Loreto,EC2204,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
794,San Jose de Poalo,EC180856,NA,NA,NA,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
795,San Jose de Quichinche,EC100455,NA,NA,NA,Otavalo,EC1004,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
796,San Jose de Raranga,EC010956,NA,NA,NA,Sigsig,EC0109,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
797,San Jose del Chazo,EC060757,NA,NA,NA,Guano,EC0607,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
798,San Jose del Tambo (Tambopamba),EC020251,NA,NA,NA,Chillanes,EC0202,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
799,San Juan,EC010357,NA,NA,NA,Gualaceo,EC0103,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
800,San Juan,EC060160,NA,NA,NA,Riobamba,EC0601,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
801,San Juan,EC120452,NA,NA,NA,Puebloviejo,EC1204,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
802,San Juan Bosco,EC140850,NA,NA,NA,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
803,San Juan de Cerro Azul,EC070355,NA,NA,NA,Atahualpa,EC0703,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
804,San Juan de Iluman,EC100456,NA,NA,NA,Otavalo,EC1004,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
805,San Juan de Muyuna,EC150158,NA,NA,NA,Tena,EC1501,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
806,San Juan de Pastocalle,EC050159,NA,NA,NA,Latacunga,EC0501,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
807,San Lorenzo,EC020156,NA,NA,NA,Guaranda,EC0201,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
808,San Lorenzo,EC080550,NA,NA,NA,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
809,San Lorenzo,EC130851,NA,NA,NA,Manta,EC1308,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
810,San Lucas,EC110157,NA,NA,NA,Loja,EC1101,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
811,San Luis,EC060161,NA,NA,NA,Riobamba,EC0601,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
812,San Luis de Armenia,EC220161,NA,NA,NA,Orellana,EC2201,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
813,San Luis de El Acho (Cab en El Acho),EC140554,NA,NA,NA,Santiago,EC1405,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
814,San Luis de Pambil,EC020160,NA,NA,NA,Guaranda,EC0201,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
815,San Martin de Puzhio,EC011154,NA,NA,NA,Chordeleg,EC0111,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
816,San Mateo,EC080163,NA,NA,NA,Esmeraldas,EC0801,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
817,San Miguel,EC020550,NA,NA,NA,San Miguel,EC0205,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
818,San Miguel,EC030158,NA,NA,NA,Azogues,EC0301,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
819,San Miguel,EC050550,NA,NA,NA,Salcedo,EC0505,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
820,San Miguel de Conchay,EC140356,NA,NA,NA,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
821,San Miguel de Cuyes,EC140257,NA,NA,NA,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
822,San Miguel de Ibarra,EC100150,NA,NA,NA,Ibarra,EC1001,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
823,San Miguel de los Bancos,EC170750,NA,NA,NA,San Miguel de Los Bancos,EC1707,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
824,San Miguelito,EC180857,NA,NA,NA,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
825,San Pablo,EC100457,NA,NA,NA,Otavalo,EC1004,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
826,San Pablo (Cab en Pueblo Nuevo),EC131355,NA,NA,NA,Santa Ana,EC1313,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
827,San Pablo (San Pablo de Atenas),EC020554,NA,NA,NA,San Miguel,EC0205,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
828,San Pablo de Tenta,EC111156,NA,NA,NA,Saraguro,EC1111,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
829,San Pablo de Ushpayacu,EC150354,NA,NA,NA,Archidona,EC1503,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
830,San Pedro de La Bendita,EC110353,NA,NA,NA,Catamayo,EC1103,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
831,San Pedro de los Cofanes,EC210454,NA,NA,NA,Shushufindi,EC2104,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
832,San Pedro de Suma,EC130452,NA,NA,NA,El Carmen,EC1304,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
833,San Pedro de Vilcabamba,EC110158,NA,NA,NA,Loja,EC1101,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
834,San Placido,EC130156,NA,NA,NA,Portoviejo,EC1301,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
835,San Rafael,EC040255,NA,NA,NA,Bolivar,EC0402,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
836,San Rafael,EC100458,NA,NA,NA,Otavalo,EC1004,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
837,San Rafael de Sharug,EC010652,NA,NA,NA,Pucara,EC0106,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
838,San Roque,EC100254,NA,NA,NA,Antonio Ante,EC1002,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
839,San Roque (Ambrosio Maldonado),EC071055,NA,NA,NA,Piñas,EC0710,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
840,San Roque (Cab. en San Vicente),EC210453,NA,NA,NA,Shushufindi,EC2104,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
841,San Salvador de Cañaribamba,EC010854,San Salvador de Canaribamba,NA,NA,Santa Isabel,EC0108,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
842,San Sebastian,EC020354,NA,NA,NA,Chimbo,EC0203,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
843,San Sebastian,EC131152,NA,NA,NA,Pichincha,EC1311,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
844,San Sebastian de Yuluc,EC111157,NA,NA,NA,Saraguro,EC1111,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
845,San Sebastian del Coca,EC220354,NA,NA,NA,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
846,San Simon (Yacoto),EC020157,NA,NA,NA,Guaranda,EC0201,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
847,San Vicente,EC011253,NA,NA,NA,El Pan,EC0112,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
848,San Vicente,EC020556,NA,NA,NA,San Miguel,EC0205,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
849,San Vicente,EC132250,NA,NA,NA,San Vicente,EC1322,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
850,San Vicente de Huaticocha,EC220455,NA,NA,NA,Loreto,EC2204,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
851,San Vicente de Pusir,EC040254,NA,NA,NA,Bolivar,EC0402,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
852,Sangay (Cab en Nayamanaca),EC140454,NA,NA,NA,Palora,EC1404,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
853,Sangolqui,EC170550,NA,NA,NA,Rumiðahui,EC1705,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
854,Sanguillin,EC110254,NA,NA,NA,Calvas,EC1102,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
855,Santa Ana,EC010164,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
856,Santa Ana de Vuelta Larga,EC131350,NA,NA,NA,Santa Ana,EC1313,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
857,Santa Barbara,EC210554,NA,NA,NA,Sucumbios,EC2105,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
858,Santa Cecilia,EC210158,NA,NA,NA,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
859,Santa Clara,EC160350,NA,NA,NA,Santa Clara,EC1603,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
860,Santa Elena,EC210354,NA,NA,NA,Putumayo,EC2103,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
861,Santa Elena,EC240150,NA,NA,NA,Santa Elena,EC2401,Santa Elena,EC24,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
862,Santa Fe (Santa Fe),EC020158,NA,NA,NA,Guaranda,EC0201,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
863,Santa Fe de Galan,EC060758,NA,NA,NA,Guano,EC0607,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
864,Santa Isabel (Chaguarurco),EC010850,NA,NA,NA,Santa Isabel,EC0108,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
865,Santa Lucia,EC091850,NA,NA,NA,Santa Lucia,EC0918,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
866,Santa Lucia de Las Peñas,EC080265,Santa Lucia de Las Penas,NA,NA,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
867,Santa Maria de Huiririma,EC220253,NA,NA,NA,Aguarico,EC2202,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
868,Santa Maria del Toachi,EC230157,NA,NA,NA,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
869,Santa Marianita (Boca de Pacoche),EC130852,NA,NA,NA,Manta,EC1308,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
870,Santa Marianita de Jesus,EC140655,NA,NA,NA,Sucua,EC1406,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
871,Santa Martha de Cuba,EC040161,NA,NA,NA,Tulcan,EC0401,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
872,Santa Rita,EC080559,NA,NA,NA,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
873,Santa Rosa,EC071250,NA,NA,NA,Santa Rosa,EC0712,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
874,Santa Rosa,EC150454,NA,NA,NA,El Chaco,EC1504,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
875,Santa Rosa,EC180165,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
876,Santa Rosa,EC200352,NA,NA,NA,Santa Cruz,EC2003,Galapagos,EC20,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
877,Santa Rosa de Cuzubamba,EC170255,NA,NA,NA,Cayambe,EC1702,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
878,Santa Rosa de Flandes,EC091153,NA,NA,NA,Naranjal,EC0911,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
879,Santa Rosa de Sucumbios,EC210651,NA,NA,NA,Cascales,EC2106,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
880,Santa Rufina,EC110553,NA,NA,NA,Chaguarpamba,EC1105,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
881,Santa Teresita,EC110653,NA,NA,NA,Espindola,EC1106,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
882,Santiago,EC020555,NA,NA,NA,San Miguel,EC0205,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
883,Santiago,EC110159,NA,NA,NA,Loja,EC1101,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
884,Santiago,EC141250,NA,NA,NA,Tiwintza,EC1412,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
885,Santiago de Mendez,EC140550,NA,NA,NA,Santiago,EC1405,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
886,Santiago de Pananza,EC140854,NA,NA,NA,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
887,Santiago de Quito (Cab. en San Antonio de Quito),EC060354,NA,NA,NA,Colta,EC0603,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
888,Santo Domingo de los Colorados,EC230150,NA,NA,NA,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
889,Santo Domingo de Onzole,EC080259,NA,NA,NA,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
890,Saquisili,EC050650,NA,NA,NA,Saquisili,EC0506,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
891,Saracay,EC071056,NA,NA,NA,Piñas,EC0710,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
892,Saraguro,EC111150,NA,NA,NA,Saraguro,EC1111,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
893,Sarayacu,EC160161,NA,NA,NA,Pastaza,EC1601,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
894,Sardinas,EC150455,NA,NA,NA,El Chaco,EC1504,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
895,Sayausi,EC010165,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
