OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
57,Aleltu,ET040617,NA,NA,NA,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
58,Aleme Ketma,ET030599,NA,NA,NA,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
59,Aleta Chuko,ET160016,NA,NA,NA,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,1566172800000,1602115200000,NA
60,Aleta Wendo,ET160005,NA,NA,NA,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,1566172800000,1602115200000,NA
61,Aleta Wondo town,ET160021,NA,NA,NA,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,1566172800000,1602115200000,NA
62,Alfa,ET031115,NA,NA,NA,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
63,Alge Sachi,ET040302,NA,NA,NA,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
64,Alicho Woriro,ET072001,NA,NA,NA,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
65,Alle Special,ET071205,NA,NA,NA,Alle,ET0712,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
66,Amaro,ET072102,NA,NA,NA,Amaro,ET0721,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
67,Ambasel,ET030404,NA,NA,NA,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
68,Ambo town,ET040515,NA,NA,NA,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
69,Ambo Zuria,ET040503,NA,NA,NA,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
70,Ameka,ET070215,NA,NA,NA,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
71,Ameya,ET041301,NA,NA,NA,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
72,Amibara,ET020301,NA,NA,NA,Gabi /Zone 3,ET0203,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
73,Amigna,ET040810,NA,NA,NA,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
74,Amir Nur,ET130107,NA,NA,NA,Harari,ET1301,Harari,ET13,Ethiopia,ET,1566172800000,1602115200000,NA
75,Amuru,ET041909,NA,NA,NA,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
76,Ana Sora,ET041411,NA,NA,NA,Guji,ET0414,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
77,Analemmo,ET070208,NA,NA,NA,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
78,Anchar,ET040906,NA,NA,NA,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
79,Anderacha,ET070801,NA,NA,NA,Sheka,ET0708,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
80,Aneded,ET030617,NA,NA,NA,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
81,Anfilo,ET041807,NA,NA,NA,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
82,Angacha,ET070302,NA,NA,NA,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
83,Angolelana Tera,ET030513,NA,NA,NA,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
84,Angot,ET030313,NA,NA,NA,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
